Locations,Category Level 2,Category Level 3,Category Level 4,Category Level 5,Brand House,Brand,Product,Pack Size,Month,Total Retail Sales,Total Units,Original List Price,Discount List Price,Pack ARP,EQ ARP,Cost
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Extracts,Solventless,Rosin,,Jushi,The Lab,The Lab - Wedding Pie - Live Rosin (Gram)- Rosin (1g),1g,4/1/2026,2590.304409,42.79340721,64.64285714,51.45833333,60.53045499,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Extracts,Solventless,Rosin,,The Cannabist,Amber,Amber - Faerie Fire - Live Rosin - (1g),1g,4/1/2026,1187.66058,18.34003166,87,72.01666667,64.75782605,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Pre-Ground,,,Jushi,SeCHe,SeCHe - Apple Mintz - Flower - Pre-Ground (7g),7g,4/1/2026,2000.297788,46.8689698,49.5,40.31875,42.67850982,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Pre-Ground,,,Jushi,SeCHe,SeCHe - Dom OG - Flower - Pre-Ground (7g),7g,4/1/2026,526.3905178,12.22668777,49.5,40.835,43.05258527,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Pre-Ground,,,Jushi,SeCHe,SeCHe - Fall 97 - Flower - Pre-Ground (7g),7g,4/1/2026,1468.998108,32.60450073,49.5,34.65,45.05507139,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Pre-Ground,,,Jushi,SeCHe,SeCHe - HiFlyer - Flower - Pre-Ground (7g),7g,4/1/2026,2120.718994,47.88786045,49.5,40.07307692,44.28510637,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Pre-Ground,,,Jushi,SeCHe,SeCHe - Sherbanger - Flower - Pre-Ground (7g),7g,4/1/2026,1611.216725,37.69895397,49.5,34.65,42.73903001,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Pre-Ground,,,Old Pal,Old Pal,Old Pal - Cookies N Cream - Flower - Pre-Ground (14g),14g,4/1/2026,1571.893547,30.56671943,55,46.0625,51.42500001,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Pre-Ground,,,Old Pal,Old Pal,Old Pal - Kush & OJ - Flower - Pre-Ground (14g),14g,4/1/2026,5609.732591,114.1157526,55,45.79807692,49.15826661,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Pre-Ground,,,Old Pal,Old Pal,Old Pal - Tropical MAC - Flower - Pre-Ground (14g),14g,4/1/2026,5091.141845,101.8890648,55,45.85,49.9675,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Pre-Ground,,,Old Pal,Old Pal,Old Pal - Velvet Berry - Flower - Pre-Ground (14g),14g,4/1/2026,2829.968774,55.02009498,55,46.25,51.43518518,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Pre-Ground,,,Other,Dharma Pharmaceuticals,Dharma Pharmaceuticals - Caked Up Runtz - Flower - Pre-Ground (14g),14g,4/1/2026,1283.446642,13.24557842,110,92.58333333,96.89623218,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Pre-Ground,,,Verano,Savvy,Savvy - Ice Cream Cake - Flower - Pre-Ground (7g),7g,4/1/2026,827.618838,14.26446907,70,58.45,58.01960339,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Pre-Ground,,,Verano,Savvy,Savvy - La Sage - Flower - Pre-Ground (7g),7g,4/1/2026,173.1318497,3.056671943,70,58.33333333,56.64063823,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Pre-Ground,,,Verano,Savvy,Savvy - Mega Squirt - Flower - Pre-Ground (7g),7g,4/1/2026,858.5367886,14.26446907,70,56.5,60.18708333,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Pre-Ground,,,Verano,Savvy,Savvy - Runtz Muffin - Flower - Pre-Ground (7g),7g,4/1/2026,180.0692728,3.056671943,70,59.5,58.91023838,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Pre-Ground,,,Verano,Savvy,Savvy - Space Mints - Flower - Pre-Ground (7g),7g,4/1/2026,647.5495652,11.20779713,70,58.1875,57.77670292,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,GTI,Good Green,Good Green - Chicken and Waffles - Flower - Whole Buds (14g),14g,4/1/2026,11877.48746,93.7379396,150,123.75,126.7095,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,GTI,Good Green,Good Green - Creamsicle Sunset - Flower - Whole Buds (3.5g),3.5g,4/1/2026,398.0790877,10.18890648,50,41.78571429,39.06985391,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,GTI,Good Green,Good Green - GMO - Flower - Whole Buds (3.5g),3.5g,4/1/2026,990.1693716,33.62339138,50,41.02941176,29.44882509,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,GTI,Good Green,Good Green - Jet Fuel OG - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1032.983194,36.68006332,50,41.38888889,28.16197957,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,GTI,Good Green,Good Green - Jet Fuel OG - Flower - Whole Buds (7g),7g,4/1/2026,734.1917659,13.24557842,90,73.92857143,55.42919627,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,GTI,Good Green,Good Green - L'Orange - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1223.529716,29.54782879,50,40.96153846,41.40844746,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,GTI,Good Green,Good Green - LA Kush Cake - Flower - Whole Buds (3.5g),3.5g,4/1/2026,383.659786,9.17001583,50,42.08333333,41.83850858,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,GTI,Good Green,Good Green - Mystic Mint - Flower - Whole Buds (3.5g),3.5g,4/1/2026,600.0635656,14.26446907,50,42.5,42.06701018,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,GTI,Rythm,Rythm - Afternoon Delight - Flower - Whole Buds (7g),7g,4/1/2026,190.5541733,2.037781296,100,,93.51061062,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,GTI,Rythm,Rythm - Animal Face - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1039.268461,20.37781296,60,51,51,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,GTI,Rythm,Rythm - Bananaconda - Flower - Whole Buds (3.5g),3.5g,4/1/2026,879.5043821,18.34003166,60,48,47.95544514,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,GTI,Rythm,Rythm - Brownie Scout - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1534.584515,31.58561008,60,48,48.58492558,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,GTI,Rythm,Rythm - Brownie Scout - Flower - Whole Buds (7g),7g,4/1/2026,2043.816971,23.4344849,100,85,87.21407702,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,GTI,Rythm,Rythm - Cherry Maui Wowie - Flower - Whole Buds (3.5g),3.5g,4/1/2026,3411.894513,67.24678276,60,50.56097561,50.73691815,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,GTI,Rythm,Rythm - Cherry Maui Wowie - Flower - Whole Buds (7g),7g,4/1/2026,4143.425343,49.92564174,100,83.8,82.99192957,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,GTI,Rythm,Rythm - Donut Trip - Flower - Whole Buds (3.5g),3.5g,4/1/2026,722.3948012,15.28335972,60,49,47.26675381,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,GTI,Rythm,Rythm - Donut Trip - Flower - Whole Buds (7g),7g,4/1/2026,1279.012358,15.28335972,100,83.33333333,83.6865965,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,GTI,Rythm,Rythm - Head Cracker - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1654.708328,33.62339138,60,49.15384615,49.21301095,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,GTI,Rythm,Rythm - Runtz - Flower - Whole Buds (3.5g),3.5g,4/1/2026,4371.913612,87.62459571,60,49.86666667,49.89368084,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,GTI,Rythm,Rythm - Runtz - Flower - Whole Buds (7g),7g,4/1/2026,1952.875769,21.3967036,100,83.75,91.26993604,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Apple Mintz - Flower - Whole Buds (28g),28g,4/1/2026,5748.224423,31.58561008,199,161.3321429,181.9887097,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - BK OG - Flower - Whole Buds (28g),28g,4/1/2026,758.732251,4.075562591,199,,186.1662615,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - CG Delight - Flower - Whole Buds (7g),7g,4/1/2026,2452.527499,49.92564174,55,45.5125,49.1236049,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Chem Dawg - Flower - Whole Buds (28g),28g,4/1/2026,6194.294749,34.64228203,199,162.8657895,178.8073529,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Deka Hush III - Flower - Whole Buds (7g),7g,4/1/2026,1833.616525,36.68006332,55,46.25,49.9894591,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Devil Driver - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1520.589408,58.07676693,30,25.5,26.18240457,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Devil Driver - Flower - Whole Buds (7g),7g,4/1/2026,672.4678276,15.28335972,55,44,43.99999999,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Fall 97 - Flower - Whole Buds (28g),28g,4/1/2026,1368.467619,8.151125183,199,160.8583333,167.886959,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Fall 97 - Flower - Whole Buds (7g),7g,4/1/2026,4813.748866,94.75683025,55,45.91860465,50.80107527,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Funk Bomb - Flower - Whole Buds (3.5g),3.5g,4/1/2026,4928.883509,176.2680821,30,25.3,27.96242774,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Havana Kush - Flower - Whole Buds (3.5g),3.5g,4/1/2026,804.1708869,30.56671943,30,25.5,26.3087077,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Permanent Marker - Flower - Whole Buds (3.5g),3.5g,4/1/2026,3408.189217,126.3424403,30,24.79166667,26.97580646,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Permanent Marker - Flower - Whole Buds (7g),7g,4/1/2026,3135.381246,61.13343887,55,46.75,51.2875,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Purple Razz Kush - Flower - Whole Buds (7g),7g,4/1/2026,1322.520061,27.51004749,55,44.61111111,48.07407408,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Purple Starfruit - Flower - Whole Buds (28g),28g,4/1/2026,1672.763721,10.18890648,199,164.175,164.175,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Sherbanger - Flower - Whole Buds (28g),28g,4/1/2026,6990.475197,41.77451656,199,159.2,167.3382668,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Spritzer - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1414.04781,56.03898563,30,23.625,25.23328704,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Spritzer - Flower - Whole Buds (7g),7g,4/1/2026,680.1018846,13.24557842,55,46.75,51.34557835,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Tartz - Flower - Whole Buds (3.5g),3.5g,4/1/2026,9575.024863,352.5361641,30,24.35344828,27.16040463,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,SeCHe,SeCHe - Tropical Banana - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1753.00136,65.20900146,30,24.45833333,26.88281251,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,The Bank,The Bank - 33 Weddings - Flower - Whole Buds (14g),14g,4/1/2026,5148.996846,42.79340721,140,115.7333333,120.3221987,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,The Bank,The Bank - 33 Weddings - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1310.250291,40.75562591,35,29.75,32.14894292,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,The Bank,The Bank - 33 Weddings - Flower - Whole Buds (7g),7g,4/1/2026,306.9349555,4.075562591,80,,75.31106409,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Apple Mintz - Flower - Whole Buds (14g),14g,4/1/2026,134.284043,1.018890648,140,,131.7943621,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Apple Mintz - Flower - Whole Buds (3.5g),3.5g,4/1/2026,5983.944775,191.5514418,35,28,31.2393617,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Apple Mintz - Flower - Whole Buds (7g),7g,4/1/2026,2002.798665,28.52893814,80,64.30769231,70.20235577,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Cheddar Cheeze - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1321.246448,40.75562591,35,28.92647059,32.41875001,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Cheddar Cheeze - Flower - Whole Buds (7g),7g,4/1/2026,1788.900688,26.49115684,80,65.84615385,67.52822079,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Chem Dawg - Flower - Whole Buds (3.5g),3.5g,4/1/2026,3123.918726,98.83239284,35,29.51666667,31.60824742,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Chem Dawg - Flower - Whole Buds (7g),7g,4/1/2026,7570.78314,114.1157526,80,62.87323944,66.34301547,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Donnie Burger - Flower - Whole Buds (14g),14g,4/1/2026,9965.480466,82.53014247,140,112,120.7495852,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Donnie Burger - Flower - Whole Buds (3.5g),3.5g,4/1/2026,977.1161313,30.56671943,35,29.3125,31.96666667,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Donnie Burger - Flower - Whole Buds (7g),7g,4/1/2026,2158.010392,40.75562591,60,47.73913043,52.95,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Eyes Peeled - Flower - Whole Buds (3.5g),3.5g,4/1/2026,903.2773987,29.54782879,35,28.35,30.57000923,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Eyes Peeled - Flower - Whole Buds (7g),7g,4/1/2026,2624.662309,37.69895397,80,65.23076923,69.62162163,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Fall 97 - Flower - Whole Buds (14g),14g,4/1/2026,1469.864032,12.22668777,140,112,120.2176795,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Fall 97 - Flower - Whole Buds (3.5g),3.5g,4/1/2026,2404.988731,78.45457988,35,28.6402439,30.65453584,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Grape Gas - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1116.896395,34.64228203,35,28.5,32.24084355,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Jushi,The Bank,The Bank - Lemon Fresh - Flower - Whole Buds (14g),14g,4/1/2026,3935.288562,32.60450073,140,113.1052632,120.6977096,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Apple Mintz - Flower - Whole Buds (1g),1g,4/1/2026,513.6057941,38.71784462,15,12.53571429,13.26535088,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - BK OG - Flower - Whole Buds (14g),14g,4/1/2026,7564.622218,50.94453239,175,143.8888889,148.4874208,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - BK OG - Flower - Whole Buds (1g),1g,4/1/2026,568.368541,43.81229786,15,12.375,12.97280829,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - BK OG - Flower - Whole Buds (3.5g),3.5g,4/1/2026,10008.13785,212.9481454,52,42.0875,46.99800429,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - BK OG - Flower - Whole Buds (7g),7g,4/1/2026,4813.556877,60.11454822,95,77.05555556,80.07307748,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Chem Dawg - Flower - Whole Buds (14g),14g,4/1/2026,600.8845641,4.075562591,175,148.75,147.4359799,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Chem Dawg - Flower - Whole Buds (1g),1g,4/1/2026,748.922424,57.05787628,15,12.63888889,13.12566245,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Chem Dawg - Flower - Whole Buds (7g),7g,4/1/2026,331.9408765,4.075562591,95,80.75,81.44663935,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Donnie Burger - Flower - Whole Buds (1g),1g,4/1/2026,752.9934725,57.05787628,15,12.51136364,13.1970119,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - GMO - Flower - Whole Buds (14g),14g,4/1/2026,1374.048996,10.18890648,175,130.15625,134.8573567,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - GMO - Flower - Whole Buds (3.5g),3.5g,4/1/2026,458.7420806,10.18890648,52,42.9,45.02368154,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - GMO - Flower - Whole Buds (7g),7g,4/1/2026,615.5250644,8.151125183,95,73.625,75.51412236,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - GrapeMO - Flower - Whole Buds (14g),14g,4/1/2026,1196.273791,8.151125183,175,144.375,146.7617984,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - GrapeMO - Flower - Whole Buds (3.5g),3.5g,4/1/2026,989.6939553,23.4344849,52,42.4125,42.23237505,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - GrapeMO - Flower - Whole Buds (7g),7g,4/1/2026,249.9103175,3.056671943,95,80.75,81.75895947,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Lemon Fresh - Flower - Whole Buds (14g),14g,4/1/2026,460.3611113,3.056671943,175,148.75,150.6086096,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Lemon Fresh - Flower - Whole Buds (1g),1g,4/1/2026,1718.859013,132.4557842,15,12.25423729,12.97685128,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Lemon Fresh - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1574.319017,36.68006332,52,41.6,42.92029169,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Lemon Fresh - Flower - Whole Buds (7g),7g,4/1/2026,1007.380662,13.24557842,95,74.8125,76.05410878,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Purple Starfruit - Flower - Whole Buds (14g),14g,4/1/2026,2154.664633,15.28335972,175,136.0227273,140.9810848,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Purple Starfruit - Flower - Whole Buds (1g),1g,4/1/2026,871.8527628,69.28456405,15,12.11170213,12.58365084,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Purple Starfruit - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1752.276607,41.77451656,52,41.09444444,41.94606548,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Purple Starfruit - Flower - Whole Buds (7g),7g,4/1/2026,2484.054103,32.60450073,95,73.72826087,76.18746024,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Sherbanger - Flower - Whole Buds (14g),14g,4/1/2026,2343.578946,22.41559425,150,102.8571429,104.5512744,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Sherbanger - Flower - Whole Buds (1g),1g,4/1/2026,1738.626307,137.5502375,15,11.31923077,12.63993679,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Sherbanger - Flower - Whole Buds (7g),7g,4/1/2026,1055.061266,15.28335972,95,69.03333333,69.03333333,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Sour Garlic - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1124.549608,31.58561008,39,31.47857143,35.60322581,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Sour Garlic - Flower - Whole Buds (7g),7g,4/1/2026,731.0709377,9.17001583,95,77.58333333,79.72406496,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Spirit Soda - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1244.193389,27.51004749,52,44.2,45.22687173,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Tamarindo - Flower - Whole Buds (14g),14g,4/1/2026,5228.851129,36.68006332,175,142.9166667,142.5529472,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Tamarindo - Flower - Whole Buds (1g),1g,4/1/2026,2528.145789,188.4947698,15,12.61,13.41228614,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Tamarindo - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1250.921863,28.52893814,52,43.08571429,43.84747364,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Wedding Kush - Flower - Whole Buds (3.5g),3.5g,4/1/2026,90.06993327,2.037781296,52,44.2,44.19999999,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Other,Flower Foundry,Flower Foundry - Wedding Kush - Flower - Whole Buds (7g),7g,4/1/2026,231.0760178,3.056671943,95,73.625,75.5972581,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,The Cannabist,Seed & Strain Cannabis Company,Seed & Strain Cannabis Company - Skunkadelic - Flower - Whole Buds (3.5g),3.5g,4/1/2026,2199.433164,61.13343887,50,41.63793103,35.97757961,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,The Cannabist,Triple 7,Triple 7 - Cashmere Cream - Flower - Whole Buds (3.5g),3.5g,4/1/2026,572.0013861,12.22668777,60,49.8,46.78302062,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,The Cannabist,gLeaf,gLeaf - Blue Cookies - Flower - Whole Buds (3.5g),3.5g,4/1/2026,1094.54643,33.62339138,50,41.42857143,32.55312403,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Verano,(the) Essence,(the) Essence - Banana Muffins - Flower - Whole Buds (3.5g),3.5g,4/1/2026,137.2955148,3.056671943,55,44.91666667,44.91666668,,
BEYOND / HELLO Sterling Cannabis Dispensary (Sterling),Flower,Whole Buds,,,Verano,(the) Essence,(the) Essence - Dosilato - Flower - Whole Buds (3.5g),3.5g,4/1/2026,765.0720183,16.30225037,55,46.75,46.93045444,,
