restockMaster[state],restockMaster[productDescription],restockMaster[productName],restockMaster[location],restockMaster[vendor],restockMaster[brand],restockMaster[primaryCategory],restockMaster[subCategory],restockMaster[productGramsMapped],[SumtransactionItemsTotalBeforeTax],[Quantity],[Qty_Sold___Day],[Days_in_Stock],[Adj_Qty_Sold___Day],[SumtransactionItemsTotalCost],[GP],[SumtransactionItemsTotalDiscount],[SuminventoryQuantity],[SuminventoryCost],[Avg_Inventory_Age],[Avg_Cost],[Avg_Price],[Avg_Margin],[Par],[Par__Adj_],[Weekly_Usage],[Restock_Amt],[Restock__],[DOS],[Adj_Restock_Amt],[Adj_Restock__],[DOS__Adj_]
Pennsylvania,Modern Flower Whole Buds 1g,Modern Flower Singapore Sling #9 1g Flower,ZEN-New Kensington,Trulieve,Modern Flower,Flower,Whole Buds,1 g,65.13,6,0.1,21,0.285714286,6,59.13,15.87,14,14,20,1,10.86,0.907876555,2.1,6,1,-11.2,-11.2,140,-6,-6,49
Pennsylvania,Prime Wellness All In One 1g,Prime Wellness Papaya Don #26 Live Resin 1g All-In-One,ZEN-Malvern,Acreage,Prime Wellness,Vape,All In One,1 g,65.13,2,0.03333,28,0.071428571,44,21.13,45.87,8,176,27,22,32.57,0.324428067,0.69993,2,0,-7.07,-155.54,240.0240024,-6,-132,112
Pennsylvania,Verano Reserve Cartridge 0.5g,Verano Reserve LA Kush Cake Live Resin 0.5g Cartridge,ZEN-Washington,Verano,Verano Reserve,Vape,Cartridge,0.5 g,65.13,3,0.05,12,0.25,52.5,12.63,41.37,21,367.5,11,17.5,21.71,0.193919853,1.05,5,0,-19.6,-343,420,-14,-245,84
Arizona,Savvy Single Pack 1g,Savvy Vacay Ky Jealous Pre-Roll 1g [1pk],ZEN-Tempe,Verano,Savvy,Pre-Roll,Single Pack,1 g,65.12,14,0.23333,1,14,49,16.12,36.38,0,0,,3.5,4.65,0.247542998,4.89993,294,2,6.53,22.86,0,392,1372,0
Florida,Sweet Supply Whole Buds 14g,Sweet Supply Grape Bubblegum 14g,MUV-Longwood,Verano,Sweet Supply,Flower,Whole Buds,14 g,65.12,1,0.01667,26,0.038461538,15.29781202,49.82218798,65.13,0,0,,15.3,65.12,0.765082739,0.35007,1,0,0.47,7.19,0,1,15.3,0
Florida,Sweet Supply Whole Buds 14g,Sweet Supply Grape Mint Gas 14g,MUV-Tampa W Kennedy,Verano,Sweet Supply,Flower,Whole Buds,14 g,65.12,1,0.01667,36,0.027777778,0,65.12,65.13,11,,35,0,65.12,1,0.35007,1,0,-10.53,0,659.8680264,-10,0,396
Florida,Sweet Supply Whole Buds 14g,Sweet Supply Grape Mint Gas 14g,MUV-W Palm Beach Datura,Verano,Sweet Supply,Flower,Whole Buds,14 g,65.12,1,0.01667,40,0.025,0,65.12,65.13,5,,39,0,65.12,1,0.35007,1,0,-4.53,0,299.940012,-4,0,200
Florida,Sweet Supply Whole Buds 14g,Sweet Supply Grape Mint Gas 14g,MUV-Wellington,Verano,Sweet Supply,Flower,Whole Buds,14 g,65.12,1,0.01667,13,0.076923077,0,65.12,65.13,23,,12,0,65.12,1,0.35007,2,0,-22.53,0,1379.724055,-21,0,299
Florida,Sweet Supply Whole Buds 14g,Sweet Supply Pineapple Upside Down Cake 14g,MUV-Sebastian,Verano,Sweet Supply,Flower,Whole Buds,14 g,65.12,1,0.01667,2,0.5,16.25867235,48.86132765,65.13,0,0,,16.26,65.12,0.750327513,0.35007,11,0,0.47,7.64,0,14,227.64,0
Illinois,High Mountain Imports Glass Pipes Sherlock Pipe Each,"5"" Color Swirl Sherlock Bubbler Each",ZEN-Saint Charles,High Mountain Imports,High Mountain Imports,Accessories,Glass Pipes,,65.12,6,0.1,61,0.098360656,23.7,41.42,15.88,16,21.12,107,3.95,10.85,0.636056511,2.1,2,1,-13.2,-52.14,160,-13,-51.35,162.6666667
Florida,MUV Extract RSO 1g,MÜV Gelato RSO Dablicator 1g,MUV-Apopka,Verano,MUV,Concentrate,Extract,1 g,65.11,2,0.03333,9,0.222222222,19.34612229,45.76387771,56.39,0,0,,9.67,32.56,0.702870184,0.69993,5,0,0.93,8.99,0,6,58.02,0
Illinois,Redemption Botanicals Live Extract Resin 1g,Redemption Botanicals J-41 Sauce 1g Live Resin,ZEN-Highland Park,Redemption Botanicals,Redemption Botanicals,Concentrate,Live Extract,1 g,65.11,2,0.03333,54,0.037037037,35,30.11,35.89,18,315,53,17.5,32.56,0.462448165,0.69993,1,0,-17.07,-298.73,540.0540054,-17,-297.5,486
Florida,Sweet Supply Whole Buds 14g,Sweet Supply Fruit Pops 14g,MUV-Sarasota (Fruitville),Verano,Sweet Supply,Flower,Whole Buds,14 g,65.1,1,0.01667,61,0.016393443,15.16028803,49.93971197,65.15,4,60.64115212,125,15.16,65.1,0.767123072,0.35007,0,0,-3.53,-53.51,239.9520096,-4,-60.64,244
Florida,Sweet Supply Whole Buds 14g,Sweet Supply Grape Mint Gas 14g,MUV-Tallahassee,Verano,Sweet Supply,Flower,Whole Buds,14 g,65.1,1,0.01667,21,0.047619048,0,65.1,65.15,17,,20,0,65.1,1,0.35007,1,0,-16.53,0,1019.796041,-16,0,357
Florida,Sweet Supply Whole Buds 14g,Sweet Supply Pootie Tang x I95 14g,MUV-Satellite Beach,Verano,Sweet Supply,Flower,Whole Buds,14 g,65.1,1,0.01667,12,0.083333333,0,65.1,65.15,4,,11,0,65.1,1,0.35007,2,0,-3.53,0,239.9520096,-2,0,48
Pennsylvania,The Lab Cartridge 0.5g,The Lab Sherbanger Live Resin 0.5g Cartridge,ZEN-Washington,Jushi,The Lab,Vape,Cartridge,0.5 g,65.1,4,0.06667,12,0.333333333,59.52,5.58,76.9,0,0,,14.88,16.28,0.085714286,1.40007,7,0,1.87,27.83,0,9,133.92,0
New Jersey,Rove All In One 1g,Rove Cherry Gelato Liquid Diamonds 1g All-In-One,ZEN-Mount Holly,Rove,Rove,Vape,All In One,1 g,65.09,1,0.01667,39,0.025641026,33.22,31.87,30.41,9,298.98,38,33.22,65.09,0.489629743,0.35007,1,0,-8.53,-283.37,539.8920216,-8,-265.76,351
Florida,(the) Essence Pod 1g,(the) Essence HYPHEN Permanent Marker 1g Pod,MUV-Bradenton-75th,Verano,(the) Essence,Vape,Pod,1 g,65.08,3,0.05,26,0.115384615,0,65.08,102.17,21,,25,0,21.69,1,1.05,2,0,-19.6,0,420,-18,0,182
New Jersey,MJ Arsenal Glass Pipes Bowl Each,MJ Arsenal Sandblasted Pioneer Glass Bowl Slate,ZEN-Neptune,Medusa,MJ Arsenal,Accessories,Glass Pipes,,65.08,5,0.08333,40,0.125,37.5,27.58,12.42,1,7.5,38,7.5,13.02,0.423786109,1.74993,3,1,1.33,9.98,12.00048002,3,22.5,8
West Virginia,Lookah Devices Vaporizer for Concentrate Each,Lookah Seahorse Pro Plus Vaporizer Green,ZEN-Wheeling,High Mountain Imports,Lookah,Accessories,Devices,,65.08,3,0.05,61,0.049180328,75.5,-10.42,85.67,3,53,284,25.17,21.69,-0.160110633,1.05,1,0,-1.6,-40.27,60,-2,-50.34,61
Illinois,Airo Batteries Each,Airo Pro Battery Auto-Draw Arctic,ZEN-Naperville,Airo,Airo,Accessories,Batteries,,65.06,4,0.06667,61,0.06557377,40,25.06,16.94,7,70,159,10,16.27,0.385182908,1.40007,1,0,-5.13,-51.3,104.9947503,-5,-50,106.75
Pennsylvania,Gron Candy Gummy 0.1g,Gron MEGA 1:1 THC:CBG Blue Raspberry Troches 100mg [2pk],ZEN-Abington,Gron,Gron,Edible,Candy,0.1 g,65.06,7,0.11667,23,0.304347826,44.8,20.26,50.44,13,83.2,22,6.4,9.29,0.311404857,2.45007,6,1,-9.73,-62.27,111.4253878,-4,-25.6,42.71428571
Arizona,Abundant Organics Small Buds 14g,Abundant Organics Scotch Bacio 14g Smalls,ZEN-Mesa,Abundant Organics,Abundant Organics,Flower,Small Buds,14 g,65.05,1,0.01667,5,0.2,35.5,29.55,55.45,24,852,3,35.5,65.05,0.454265949,0.35007,4,0,-23.53,-835.32,1439.712058,-18,-639,120
Florida,MUV Extract RSO 1g,MÜV CBD 30:1 RSO Klik 1g,MUV-Boynton Beach,Verano,MUV,Concentrate,Extract,1 g,65.04,2,0.03333,61,0.032786885,21.65544201,43.38455799,56.46,9,97.44948906,453,10.83,32.52,0.667044249,0.69993,1,0,-8.07,-87.4,270.0270027,-8,-86.64,274.5
West Virginia,Savvy Batteries Variable Voltage Each,Savvy Variable Voltage Black Battery Each,ZEN-Charleston WV,Verano,Savvy,Accessories,Batteries,,65.04,7,0.11667,61,0.114754098,0,65.04,34.71,64,0,109,0,9.29,1,2.45007,2,1,-60.73,0,548.5557555,-61,0,557.7142857
West Virginia,Savvy All In One 0.3g,Savvy Purple Kush CBN 4:1 THC:CBN 0.3g All-In-One,ZEN-Clarksburg,Verano,Savvy,Vape,All In One,0.3 g,65.04,3,0.05,27,0.111111111,45,20.04,25.71,10,150,25,15,21.68,0.308118081,1.05,2,0,-8.6,-129,200,-7,-105,90
Illinois,Bedford Grow Single Pack 1g,Bedford Grow Guava Barz Pre-Roll 1g [1pk],ZEN-CHI West Loop,Bedford Grow,Bedford Grow,Pre-Roll,Single Pack,1 g,65.03,6,0.1,26,0.230769231,36,29.03,33.97,0,0,,6,10.84,0.44640935,2.1,5,1,2.8,16.8,0,6,36,0
New Jersey,Full Tilt Labs Single Pack 1g,Full Tilt Labs Crippy Dog 1g [1pk],ZEN-Neptune,Full Tilt,Full Tilt Labs,Pre-Roll,Single Pack,1 g,65.03,6,0.1,32,0.1875,45.9,19.13,39.97,19,145.35,31,7.65,10.84,0.294171921,2.1,4,1,-16.2,-123.93,190,-14,-107.1,101.3333333
Arizona,Drip Oil Based Dropper 0.6g,Drip Natural-High CBD Dropper 600mg Oil Based,ZEN-Tempe,TruMed,Drip,Tincture,Sublingual,0.6 g,65,6,0.1,21,0.285714286,54,11,57.75,8,72,10,9,10.83,0.169230769,2.1,6,1,-5.2,-46.8,80,0,0,28
Florida,(the) Essence All In One 1g,(the) Essence HYPHEN Facetz Live Rosin AIO 1g,MUV-Port Charlotte,Verano,(the) Essence,Vape,All In One,1 g,65,1,0.01667,6,0.166666667,0,65,29.75,0,,,0,65,1,0.35007,4,0,0.47,0,0,5,0,0
Florida,Savvy Flower 14g,Savvy Apricot Stomper 14g,MUV-Port Charlotte,Verano,Savvy,Flower,Flower,14 g,65,1,0.01667,1,1,15.41656567,49.58343433,15.25,0,0,,15.42,65,0.762822067,0.35007,21,0,0.47,7.25,0,28,431.76,0
Florida,Savvy Flower 14g,Savvy B-52 Bomber 14g,MUV-Clearwater-19N,Verano,Savvy,Flower,Flower,14 g,65,1,0.01667,18,0.055555556,15.04274952,49.95725048,15.25,5,75.21374758,17,15.04,65,0.768573084,0.35007,1,0,-4.53,-68.13,299.940012,-3,-45.12,90
Florida,Savvy Flower 14g,Savvy Cherry Punch 14g,MUV-Deltona,Verano,Savvy,Flower,Flower,14 g,65,1,0.01667,3,0.333333333,15.04274952,49.95725048,15.25,11,165.4702447,2,15.04,65,0.768573084,0.35007,7,0,-10.53,-158.37,659.8680264,-2,-30.08,33
Florida,Savvy Flower 14g,Savvy Cherry Punch 14g,MUV-Tamarac,Verano,Savvy,Flower,Flower,14 g,65,1,0.01667,6,0.166666667,15.04274952,49.95725048,15.25,17,255.7267418,5,15.04,65,0.768573084,0.35007,4,0,-16.53,-248.61,1019.796041,-12,-180.48,102
Florida,Savvy Flower 14g,Savvy Fruit Pops 14g,MUV-Kendall,Verano,Savvy,Flower,Flower,14 g,65,1,0.01667,15,0.066666667,15.04274952,49.95725048,15.25,11,165.4702447,14,15.04,65,0.768573084,0.35007,1,0,-10.53,-158.37,659.8680264,-9,-135.36,165
Florida,Savvy Flower 14g,Savvy Fruit Pops 14g,MUV-Orlando Colonial,Verano,Savvy,Flower,Flower,14 g,65,1,0.01667,31,0.032258065,15.04274952,49.95725048,15.25,17,255.7267418,30,15.04,65,0.768573084,0.35007,1,0,-16.53,-248.61,1019.796041,-16,-240.64,527
Florida,Savvy Flower 14g,Savvy Fruit Pops 14g,MUV-W Palm Beach Datura,Verano,Savvy,Flower,Flower,14 g,65,1,0.01667,26,0.038461538,15.04274952,49.95725048,15.25,5,75.21374758,25,15.04,65,0.768573084,0.35007,1,0,-4.53,-68.13,299.940012,-4,-60.16,130
Florida,Savvy Flower 14g,Savvy Fruit Pops 14g,MUV-W Palm Beach OKE,Verano,Savvy,Flower,Flower,14 g,65,1,0.01667,40,0.025,15.04274952,49.95725048,15.25,11,165.4702447,39,15.04,65,0.768573084,0.35007,1,0,-10.53,-158.37,659.8680264,-10,-150.4,440
Florida,Savvy Flower 14g,Savvy Wedding Kush Mints 14g,MUV-Sarasota Main,Verano,Savvy,Flower,Flower,14 g,65,1,0.01667,12,0.083333333,0,65,15.25,11,,11,0,65,1,0.35007,2,0,-10.53,0,659.8680264,-9,0,132
Florida,Savvy Pod 2g,Savvy HYPHEN Clementine 2g Pod,MUV-New Tampa,Verano,Savvy,Vape,Pod,2 g,65,2,0.03333,25,0.08,0,65,114.5,22,,24,0,32.5,1,0.69993,2,0,-21.07,0,660.0660066,-20,0,275
Florida,Savvy Pod 2g,Savvy HYPHEN Watermelon Z 2g Pod,MUV-Gainesville,Verano,Savvy,Vape,Pod,2 g,65,2,0.03333,24,0.083333333,0,65,114.5,22,,23,0,32.5,1,0.69993,2,0,-21.07,0,660.0660066,-20,0,264
Illinois,High Supply Small Buds 14g,High Supply Lemon Sportiff 14g Smalls,ZEN-Highland Park,Cresco,High Supply,Flower,Small Buds,14 g,65,1,0.01667,40,0.025,45,20,55.5,15,675,39,45,65,0.307692308,0.35007,1,0,-14.53,-653.85,899.820036,-14,-630,600
New Jersey,(the) Essence Single Pack 1g,(the) Essence Glitter Bomb 1g [1pk],ZEN-Mount Holly,Verano,(the) Essence,Pre-Roll,Single Pack,1 g,65,6,0.1,3,2,20.4,44.6,22,0,0,,3.4,10.83,0.686153846,2.1,42,1,2.8,9.52,0,56,190.4,0
Ohio,Butterfly Effect Multi-Pack 2.5g,Grow Ohio | Butterfly Effect | Preroll | Inferno (I) (22%) (5pk) | 2.5g,ZEN-Canton,Grow Ohio,Butterfly Effect,Pre-Roll,Multi-Pack,2.5 g,65,2,0.03333,60,0.033333333,32,33,0,28,448,80,16,32.5,0.507692308,0.69993,1,0,-27.07,-433.12,840.0840084,-27,-432,840
Ohio,Savvy Flower 14g,Savvy | Flower | Wedding Kush Mints (H) (19%) | 14g,ZEN-Dayton,Verano,Savvy,Flower,Flower,14 g,65,1,0.01667,5,0.2,60,5,55.5,36,2160,6,60,65,0.076923077,0.35007,4,0,-35.53,-2131.8,2159.568086,-30,-1800,180
Pennsylvania,Find Whole Buds 14g,FIND Tourist Trap 14g Flower,ZEN-West Chester,Curaleaf,Find,Flower,Whole Buds,14 g,65,1,0.01667,4,0.25,40,25,35.5,9,360,3,40,65,0.384615385,0.35007,5,0,-8.53,-341.2,539.8920216,-2,-80,36
Pennsylvania,gLeaf Whole Buds 14g,gLeaf T1 Gello 14g Flower,ZEN-Sellersville,The Cannabist,gLeaf,Flower,Whole Buds,14 g,65,1,0.01667,2,0.5,14.98,50.02,31.5,0,0,,14.98,65,0.769538462,0.35007,11,0,0.47,7.04,0,14,209.72,0
Pennsylvania,Organic Remedies Whole Buds 14g,Organic Remedies Stracciatella 14g Flower,ZEN-Norristown,Organic Remedies,Organic Remedies,Flower,Whole Buds,14 g,65,1,0.01667,1,1,40,25,35.5,0,0,,40,65,0.384615385,0.35007,21,0,0.47,18.8,0,28,1120,0
Pennsylvania,Savvy Flower 14g,Savvy Alien Beans 14g Flower,ZEN-New Kensington,Verano,Savvy,Flower,Flower,14 g,65,1,0.01667,5,0.2,50,15,35.5,23,1150,4,50,65,0.230769231,0.35007,4,0,-22.53,-1126.5,1379.724055,-17,-850,115
Pennsylvania,Savvy Flower 14g,Savvy ScoutZ 14g Flower,ZEN-Clifton Heights,Verano,Savvy,Flower,Flower,14 g,65,1,0.01667,3,0.333333333,50,15,35.5,23,1150,2,50,65,0.230769231,0.35007,7,0,-22.53,-1126.5,1379.724055,-14,-700,69
Pennsylvania,Savvy Flower 14g,Savvy Serene Amigo 14g Flower,ZEN-Washington,Verano,Savvy,Flower,Flower,14 g,65,1,0.01667,2,0.5,50,15,35.5,0,0,,50,65,0.230769231,0.35007,11,0,0.47,23.5,0,14,700,0
Pennsylvania,Savvy Flower 14g,Savvy Wifidelity 14g Flower,ZEN-Clifton Heights,Verano,Savvy,Flower,Flower,14 g,65,1,0.01667,3,0.333333333,50,15,35.5,23,1150,2,50,65,0.230769231,0.35007,7,0,-22.53,-1126.5,1379.724055,-14,-700,69
Pennsylvania,Savvy Flower 7g,Savvy Gelato 41 7g Flower,ZEN-Monroeville,Verano,Savvy,Flower,Flower,7 g,65,2,0.03333,1,2,65,0,72,0,0,,32.5,32.5,0,0.69993,42,0,0.93,30.23,0,56,1820,0
Pennsylvania,Savvy Flower 7g,Savvy Guava Jam 7g Flower,ZEN-Sellersville,Verano,Savvy,Flower,Flower,7 g,65,2,0.03333,1,2,65,0,72,0,0,,32.5,32.5,0,0.69993,42,0,0.93,30.23,0,56,1820,0
Virginia,Savvy Flower 7g,V Flower - Savvy Smalls Runtz Muffin 7g,ZEN-Hampton,Verano,Savvy,Flower,Flower,7 g,65,1,0.01667,1,1,45,20,25.5,,,,45,65,0.307692308,0.35007,21,0,0.47,21.15,,28,1260,
Connecticut,Lookah Batteries Variable Voltage Each,Lookah Guitar Variable Voltage Green,ZEN-Waterbury,High Mountain Imports,Lookah,Accessories,Batteries,,64.99,2,0.03333,47,0.042553191,34.12,30.87,0.01,3,51.18,46,17.06,32.5,0.474996153,0.69993,1,0,-2.07,-35.31,90.0090009,-2,-34.12,70.5
Florida,MUV Grinder Each,MÜV Cannabis Grinder Each,MUV-Sebring,Verano,MUV,Accessories,Grinder,,64.99,6,0.1,52,0.115384615,39,25.99,25.01,0,0,,6.5,10.83,0.399907678,2.1,2,1,2.8,18.2,0,3,19.5,0
Florida,MUV Cartridge 1g,MÜV Plus Mint Diesel  1g,MUV-Bradenton-HG,Verano,MUV,Vape,Cartridge,1 g,64.99,2,0.03333,21,0.095238095,20.12376848,44.86623152,86.51,22,221.3614532,20,10.06,32.5,0.690355924,0.69993,2,0,-21.07,-211.96,660.0660066,-19,-191.14,231
Florida,Savvy Flower 14g,Savvy Cherry Punch 14g,MUV-Orlando (Vineland),Verano,Savvy,Flower,Flower,14 g,64.99,1,0.01667,6,0.166666667,15.04274952,49.94725048,15.26,23,345.9832389,5,15.04,64.99,0.768537475,0.35007,4,0,-22.53,-338.85,1379.724055,-18,-270.72,138
Florida,Savvy Flower 14g,Savvy Dosilato 14g,MUV-Miramar Beach,Verano,Savvy,Flower,Flower,14 g,64.99,1,0.01667,20,0.05,0,64.99,15.26,23,,19,0,64.99,1,0.35007,1,0,-22.53,0,1379.724055,-22,0,460
Pennsylvania,Calypso Cartridge 1g,Calypso Menthol CO2 1g Cartridge,ZEN-New Kensington,Calypso,Calypso,Vape,Cartridge,1 g,64.98,3,0.05,13,0.230769231,42.09,22.89,35.52,0,0,,14.03,21.66,0.352262235,1.05,5,0,1.4,19.64,0,6,84.18,0
Michigan,Jeeter Multi-Pack Infused 2.5g,Jeeter Sour Tsunami Infused Pre-Rolls 2.5g [5pk],ZEN-Buchanan,Jeeter,Jeeter,Pre-Roll,Multi-Pack,2.5 g,64.97,3,0.05,53,0.056603774,63,1.97,41.53,18,378,52,21,21.66,0.030321687,1.05,1,0,-16.6,-348.6,360,-16,-336,318
Pennsylvania,(the) Essence Cartridge Nectar 1g,(the) Essence Nectar Devil Driver Cured Resin 1g Cartridge,ZEN-Washington,Verano,(the) Essence,Vape,Cartridge,1 g,64.97,2,0.03333,1,2,52.5,12.47,35.53,0,0,,26.25,32.49,0.191934739,0.69993,42,0,0.93,24.41,0,56,1470,0
Arizona,Fade Company Whole Buds 3.5g,Fade Co. Black Amber 3.5g Flower,ZEN-Phoenix (Cave Creek),Story Cannabis,Fade Company,Flower,Whole Buds,3.5 g,64.96,4,0.06667,32,0.125,40,24.96,97.04,28,280,31,10,16.24,0.384236453,1.40007,3,0,-26.13,-261.3,419.979001,-25,-250,224
Arizona,Lookah Batteries 510 Battery Each,Lookah 510 Thread Bear Battery Variable Voltage Battery Gray,ZEN-Gilbert (VL),High Mountain Imports,Lookah,Accessories,Batteries,,64.95,5,0.08333,39,0.128205128,60,4.95,62.55,5,60,38,12,12.99,0.076212471,1.74993,3,1,-2.67,-32.04,60.0024001,-1,-12,39
Connecticut,Lookah Batteries 510 Battery Each,Lookah Bear 510 Battery Variable Voltage Green,ZEN-Newington,High Mountain Imports,Lookah,Accessories,Batteries,,64.95,3,0.05,60,0.05,42,22.95,20.55,6,74,43.5,14,21.65,0.35334873,1.05,1,0,-4.6,-64.4,120,-5,-70,120
Florida,MUV Live Extract Sugar 1g,MÜV Live Resin Sherbert Haze Sugar 1g,MUV-Satellite Beach,Verano,MUV,Concentrate,Live Extract,1 g,64.94,2,0.03333,61,0.032786885,18.47371025,46.46628975,56.56,2,18.47371025,144,9.24,32.47,0.715526482,0.69993,1,0,-1.07,-9.89,60.0060006,-1,-9.24,61
Florida,MUV Reusable Bag Each,MÜV Roots in Ruskin  Rewards - Tote Bag  White,MUV-Sebastian,Verano,MUV,Accessories,Bag,,64.94,13,0.21667,61,0.213114754,36.27135218,28.66864782,65.06,260,785.8792972,668,2.79,5,0.441463625,4.55007,4,2,-253.93,-708.46,1199.981539,-254,-708.66,1220
Florida,Sweet Supply Cured Extract Shatter 1g,Sweet Supply Mint Diesel Shatter 1g,MUV-Spring Hill,Verano,Sweet Supply,Concentrate,Cured Extract,1 g,64.94,3,0.05,8,0.375,27.07042536,37.86957464,57.31,0,0,,9.02,21.65,0.58314713,1.05,8,0,1.4,12.63,0,11,99.22,0
Pennsylvania,Terrapin Ground 7g,Terrapin Green Quack 7g Ground,ZEN-Cranberry Township,Terrapin,Terrapin,Flower,Ground,7 g,64.94,3,0.05,23,0.130434783,51,13.94,71.56,0,0,,17,21.65,0.214659686,1.05,3,0,1.4,23.8,0,4,68,0
Florida,Edie Parker Batteries Each,Edie Parker Mini-Wand Battery Green,MUV-Deltona,Verano,Edie Parker,Accessories,Batteries,,64.93,4,0.06667,61,0.06557377,27,37.93,7.07,39,263.25,54.5,6.75,16.23,0.584167565,1.40007,1,0,-37.13,-250.63,584.9707515,-37,-249.75,594.75
Illinois,Grassroots Whole Buds 1g,Grassroots Zesty Garlic Cookies 1g Flower,ZEN-Evanston,Curaleaf,Grassroots,Flower,Whole Buds,1 g,64.93,5,0.08333,61,0.081967213,35,29.93,37.57,15,105,72,7,12.99,0.460957955,1.74993,2,1,-12.67,-88.69,180.0072003,-13,-91,183
Nevada,Mojo Cured Extract Badder 4g,Mojo The Limit Sour Diesel Badder 4g Cured Resin,ZEN-Las Vegas (Flamingo),Wallflower,Mojo,Concentrate,Cured Extract,4 g,64.93,2,0.03333,8,0.25,60,4.93,66.07,13,390,7,30,32.47,0.075927922,0.69993,5,0,-12.07,-362.1,390.0390039,-6,-180,52
Arizona,Green Dot Labs Single Pack Infused 1g,Green Dot Labs Live Rosin Bourbon Street x Bourbon Street Infused Pre-Roll 1g [1pk],ZEN-Gilbert (VL),Green Dot Labs,Green Dot Labs,Pre-Roll,Single Pack,1 g,64.93,4,0.06667,10,0.4,48,16.93,33.07,20,240,9,12,16.23,0.260742338,1.40007,8,0,-18.13,-217.56,299.9850007,-9,-108,50
Illinois,Mexijuana Hard Candy 0.1g,Mexijuana Spicy Mango Hard Candy 100mg [5pk] Candy,ZEN-Naperville,Drecisco Farms,Mexijuana,Edible,Candy,0.1 g,64.92,4,0.06667,61,0.06557377,31.2,33.72,33.08,13,101.4,109,7.8,16.23,0.519408503,1.40007,1,0,-11.13,-86.81,194.9902505,-11,-85.8,198.25
Nevada,Swift Lifts Multi-Pack 2.5g,Swift Lifts Permanently Divine Pre-Roll 2.5g [5pk],ZEN-Las Vegas (Flamingo),Verano,Swift Lifts,Pre-Roll,Multi-Pack,2.5 g,64.92,3,0.05,34,0.088235294,43.5,21.42,23.58,45,652.5,29,14.5,21.64,0.329944547,1.05,2,0,-43.6,-632.2,900,-43,-623.5,510
Florida,(the) Essence Lighters Disposable Each,(the) Essence White BIC Lighter White,MUV-St. Augustine,Verano,(the) Essence,Accessories,Lighters,,64.9,27,0.45,55,0.490909091,0,64.9,16.1,122,,54,0,2.4,1,9.45,10,3,-109.4,0,271.1111111,-108,0,248.5185185
Florida,On The Rocks Live Extract Rosin 1g,On The Rocks Live Rosin Gush mints Badder 1g,MUV-Ocala,Verano,On The Rocks,Concentrate,Live Extract,1 g,64.89,4,0.06667,31,0.129032258,26.86205271,38.02794729,238.11,20,179.0803514,30,6.72,16.22,0.586037098,1.40007,3,0,-18.13,-121.83,299.9850007,-16,-107.52,155
Illinois,Puffco Devices Loading Tool Each,Puffco Heated Loading Tool V2 Onyx,ZEN-CHI Rogers Park,Puffco,Puffco,Accessories,Devices,,64.89,2,0.03333,27,0.074074074,60,4.89,36.11,4,120,26,30,32.45,0.075358299,0.69993,2,0,-3.07,-92.1,120.0120012,-2,-60,54
Florida,Savvy Lighters Disposable Each,Savvy Black BIC Lighter Each,MUV-Tampa Himes,Verano,Savvy,Accessories,Lighters,,64.87,26,0.43333,60,0.433333333,0,64.87,13.13,74,,59,0,2.5,1,9.09993,9,3,-61.87,0,170.7705444,-62,0,170.7692308
Florida,Savvy Multi-Pack 1g,Savvy Guava Casquitos Barrels 1g [2-Pack],MUV-Orlando Colonial,Verano,Savvy,Pre-Roll,Multi-Pack,1 g,64.84,10,0.16667,31,0.322580645,0,64.84,72.65,14,,30,0,6.48,1,3.50007,7,1,-9.33,0,83.99832003,-5,0,43.4
Florida,(the) Essence All In One 0.3g,(the) Essence Nectar Gush Mints 0.3g,MUV-Zephyrhills,Verano,(the) Essence,Vape,All In One,0.3 g,64.82,4,0.06667,22,0.181818182,12.59704607,52.22295393,58.18,0,0,,3.15,16.21,0.805661122,1.40007,4,0,1.87,5.89,0,5,15.75,0
Pennsylvania,Valhalla Candy Troche 1g,Valhalla Watermelon (Hybrid) Troches 1000mg [10pk],ZEN-York,TerrAscend,Valhalla,Edible,Candy,1 g,64.81,1,0.01667,54,0.018518519,22.75,42.06,5.69,9,204.75,53,22.75,64.81,0.648973924,0.35007,0,0,-8.53,-194.06,539.8920216,-8,-182,486
Illinois,Swift Lifts Single Pack 1g,Swift Lifts Long Lifts Modified Macberry Moonshine Pre-Roll 1g [1pk],ZEN-Saint Charles,Verano,Swift Lifts,Pre-Roll,Single Pack,1 g,64.8,7,0.11667,27,0.259259259,49,15.8,36.7,17,119,26,7,9.26,0.24382716,2.45007,5,1,-13.73,-96.11,145.7101226,-10,-70,65.57142857
New Jersey,Avexia Cured Extract RSO 1g,Avexia Klik Motorbreath Klik RSO 1g Cured Resin,ZEN-Neptune,Verano,Avexia,Concentrate,Cured Extract,1 g,64.8,2,0.03333,1,2,34.02,30.78,16.2,0,0,,17.01,32.4,0.475,0.69993,42,0,0.93,15.82,0,56,952.56,0
Pennsylvania,Verano Batteries Variable Voltage Each,Hyphen Side-Bar Specialty Battery Variable Voltage Black,ZEN-Cranberry Township,Verano,Verano,Accessories,Batteries,,64.8,4,0.06667,26,0.153846154,28,36.8,1.2,21,147,25,7,16.2,0.567901235,1.40007,3,0,-19.13,-133.91,314.9842508,-17,-119,136.5
