Locations,Category Level 2,Category Level 3,Category Level 4,Category Level 5,Brand House,Brand,Product,Pack Size,Month,Total Retail Sales,Total Units,Original List Price,Discount List Price,Pack ARP,EQ ARP,Cost
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Other,AltSol,"AltSol - Viper Cookies - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,95.71913806,3.957940218,30,,24.18407879,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Other,Generic,"Generic - Biscotti - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,500.3142308,15.83176087,45,,31.60193202,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Other,Generic,"Generic - Blackberry - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,75.04713462,3.957940218,27,,18.96115921,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Other,Generic,"Generic - Blue Dream - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,300.1885385,15.83176087,27,,18.96115921,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Other,Generic,"Generic - Bruce Banner - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,458.6213782,21.7686712,30,,21.06795468,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Other,Generic,"Generic - Gelatti Mints - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,333.5428205,15.83176087,30,,21.06795468,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Other,Generic,"Generic - Grape Lime Ricky - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,375.2356731,11.87382065,45,,31.60193203,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Other,Generic,"Generic - Hybrid Strain Blends - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,893.6168067,29.68455163,42.86666667,,30.10376636,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Other,Generic,"Generic - Lemon Cherry Gelato - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,229.3106891,5.936910326,55,,38.62458358,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Other,Generic,"Generic - Lemon Skunk - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,125.0785577,5.936910326,30,,21.06795468,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Other,Generic,"Generic - Orange Kush Cake - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,75.04713462,3.957940218,27,,18.96115921,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Other,Generic,"Generic - Sour Lemon Skunk - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,500.3142308,15.83176087,45,,31.60193202,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Other,Generic,"Generic - Sunset - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,208.4642628,5.936910326,50,,35.1132578,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Other,Generic,"Generic - Water Spellin' - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,227.9209274,7.915880435,41,,28.7928714,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Other,Greenlight,"Greenlight - Georgia Collider - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,170.6495934,9.894850544,30,20.33333333,17.24630328,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Other,Highlander Farms,"Highlander Farms - Big Sour Sandy - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,507.5644392,13.85279076,50,40,36.63986903,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Other,Highlander Farms,"Highlander Farms - Country Road Kush - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,360.1291336,9.894850544,50,40,36.39561123,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Other,Highlander Farms,"Highlander Farms - Country Sunset - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,421.1580909,11.87382065,50,40,35.4694671,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Other,Highlander Farms,"Highlander Farms - Holler - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,347.4404381,9.894850544,50,,35.11325781,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Other,Highlander Farms,"Highlander Farms - Hunters Green - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,138.9761752,3.957940218,50,,35.11325779,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Other,Monarch,"Monarch - Blackberry Kush - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,221.049887,5.936910326,65,,37.23315241,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Other,Monarch,"Monarch - Blue Dream - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,90.68713314,3.957940218,40,,22.91270917,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Other,Monarch,"Monarch - Cherry Pie - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,45.34356657,1.978970109,40,,22.91270917,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Other,Monarch,"Monarch - Ghost Train Haze - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,76.27100863,1.978970109,65,,38.54075829,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Other,Monarch,"Monarch - Ghost Train Haze - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,38.1470557,1.978970109,40,,19.27621621,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Other,Monarch,"Monarch - King Louie XIII - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,73.68329568,1.978970109,65,,37.23315241,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Other,Monarch,"Monarch - King Louie XIII - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,136.0306997,5.936910326,40,,22.91270918,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Verano,(the) Essence,"(the) Essence - Blueberry - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,685.9748306,27.70558152,35,,24.75944532,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Verano,(the) Essence,"(the) Essence - BombZ - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,1392.658781,31.66352174,59,49,43.98306646,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Verano,(the) Essence,"(the) Essence - BombZ - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,416.7379469,15.83176087,35,,26.3229056,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Verano,(the) Essence,"(the) Essence - Dew Drop - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,552.6392739,13.85279076,59,,39.89371409,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Verano,(the) Essence,"(the) Essence - Dew Drop - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,99.89811401,3.957940218,35,,25.23992494,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Verano,(the) Essence,"(the) Essence - Granddaddy Purple - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,1084.007081,25.72661141,59,49,42.13563394,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Verano,(the) Essence,"(the) Essence - Huckleberry - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,941.1121348,37.60043207,35,,25.02929044,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Verano,(the) Essence,"(the) Essence - Lotto - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,1035.133503,25.72661141,59,,40.2359054,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Verano,(the) Essence,"(the) Essence - Northern Lights - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,1291.883341,29.68455163,59,49,43.5203926,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Verano,(the) Essence,"(the) Essence - Pineapple Express - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,917.9957083,23.74764131,59,,38.65628996,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Verano,(the) Essence,"(the) Essence - Pineapple Express - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,998.9948805,39.57940218,35,,25.2402721,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Verano,(the) Essence,"(the) Essence - Pink Lemonade - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,49.54247209,1.978970109,35,,25.03447216,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Verano,(the) Essence,"(the) Essence - Pink Zest - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,145.9989635,5.936910326,35,,24.59174141,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Verano,(the) Essence,"(the) Essence - Strawberry Cough - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,638.4869135,15.83176087,59,49,40.32949454,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Verano,(the) Essence,"(the) Essence - Strawberry Cough - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,456.3309579,17.81073098,35,,25.62112461,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Verano,(the) Essence,"(the) Essence - Strawnana - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,318.9367475,13.85279076,35,,23.02328484,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Verano,(the) Essence,"(the) Essence - Super Lemon Haze - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,55.70074116,1.978970109,35,,28.14632768,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Verano,(the) Essence,"(the) Essence - Watermelon - Distillate Cartridge, 500mg, 1 Count",500mg,4/1/2026,248.6715799,9.894850544,35,,25.13141344,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Verano,Savvy,"Savvy - Happy Hour - Blue Raz Haze - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,1333.449609,33.64249185,54,49,39.63587522,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Verano,Savvy,"Savvy - Kick Back - Grape Kush - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,785.5049211,21.7686712,54,49,36.08419246,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Verano,Savvy,"Savvy - Maui Waui - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,2559.554799,65.30601359,54,49,39.19324819,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Verano,Savvy,"Savvy - Rainbow Landrace - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,655.0577558,17.81073098,54,49,36.77882489,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Verano,Savvy,"Savvy - Sweet Diezzzel - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,719.5715228,17.81073098,54,49,40.40101013,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Verano,Savvy,"Savvy - Vacay - Banana Sherbz - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,724.1917284,17.81073098,54,49,40.66041586,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Distillate Cartridge,,Verano,Savvy,"Savvy - Vacay - Peaches and Cream - Distillate Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,473.9858944,13.85279076,54,,34.21591379,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Kit,,Verano,(the) Essence,"(the) Essence - Kit - Hyphen - Blue Dream - Kit, 1000mg, 1 Count",1000mg,4/1/2026,910.3643373,21.7686712,64,59,41.81993145,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Kit,,Verano,(the) Essence,"(the) Essence - Kit - Hyphen - Northern Lights - Kit, 1000mg, 1 Count",1000mg,4/1/2026,733.7210986,17.81073098,64,59,41.19545118,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Kit,,Verano,(the) Essence,"(the) Essence - Kit - Hyphen - Permanent Marker - Kit, 1000mg, 1 Count",1000mg,4/1/2026,140.0822636,3.957940218,64,,35.39271841,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Kit,,Verano,(the) Essence,"(the) Essence - Kit - Hyphen - Pineapple Express - Kit, 1000mg, 1 Count",1000mg,4/1/2026,311.5567104,7.915880435,64,,39.35844066,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Kit,,Verano,(the) Essence,"(the) Essence - Kit - Hyphen - Strawberry Cough - Kit, 1000mg, 1 Count",1000mg,4/1/2026,234.2976903,5.936910326,64,,39.464583,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Kit,,Verano,Savvy,"Savvy - Hyphen - Apple Fritter - Kit, 2000mg, 1 Count",2000mg,4/1/2026,1654.837644,27.70558152,89.92857143,77,59.72939578,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Kit,,Verano,Savvy,"Savvy - Hyphen - Blue Raz Haze - Kit, 2000mg, 1 Count",2000mg,4/1/2026,2838.57006,43.53734239,89.95454545,79.16666667,65.19851475,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Kit,,Verano,Savvy,"Savvy - Hyphen - Clementine - Kit, 2000mg, 1 Count",2000mg,4/1/2026,1311.185754,21.7686712,89.63636364,78.75,60.23269597,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Kit,,Verano,Savvy,"Savvy - Hyphen - Grape Kush - Kit, 2000mg, 1 Count",2000mg,4/1/2026,1316.543261,21.7686712,89.81818182,,60.47880686,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Kit,,Verano,Savvy,"Savvy - Hyphen - Peaches and Cream - Kit, 2000mg, 1 Count",2000mg,4/1/2026,481.9298738,7.915880435,90,77.5,60.88139882,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Kit,,Verano,Savvy,"Savvy - Hyphen - Rainbow Belts - Kit, 2000mg, 1 Count",2000mg,4/1/2026,1050.439162,17.81073098,89.88888889,,58.97788042,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Kit,,Verano,Savvy,"Savvy - Hyphen - Sour Tangie - Kit, 2000mg, 1 Count",2000mg,4/1/2026,1261.221459,19.78970109,89.9,80,63.73120308,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Kit,,Verano,Savvy,"Savvy - Hyphen - Watermelon Z - Kit, 2000mg, 1 Count",2000mg,4/1/2026,697.2167065,11.87382065,89.5,,58.71881739,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Kit,,Verano,Savvy,"Savvy - Hyphen - White Widow - Kit, 2000mg, 1 Count",2000mg,4/1/2026,1958.319085,33.64249185,89.82352941,78.88888889,58.20969189,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Cartridge,Oil Cartridge,,Red White & Bloom,Platinum Vape,"Platinum Vape - Dosi - Oil Cartridge, 1000mg, 1 Count",1000mg,4/1/2026,250.7916096,7.915880435,45,,31.68208662,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Firelands Scientific,Heir,"Heir - Lady Jade - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,1880.67541,53.43219294,45,36,35.19742138,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Firelands Scientific,Heir,"Heir - Peace Chi Prophecy - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,1915.061015,57.39013316,45,34.73684211,33.36916835,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Firelands Scientific,Heir,"Heir - Pink Griffonade - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,2142.986352,63.32704348,45,34.5,33.83998738,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Firelands Scientific,Heir,"Heir - Ripe Ruby - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,1308.881105,33.64249185,45,39.11764706,38.90559328,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Firelands Scientific,Heir,"Heir - Royal Vineyard - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,1768.700747,51.45322283,45,36.07692308,34.37492638,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Firelands Scientific,Heir,"Heir - Spellbound Sunset - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,588.1039187,17.81073098,45,,33.01963964,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Firelands Scientific,Heir,"Heir - Tropic Talisman - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,977.3395751,29.68455163,45,31.5,32.92418182,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Firelands Scientific,Heir,"Heir - Warlock Water Spellin' - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,1889.666364,55.41116305,45,35.05555556,34.10262951,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Firelands Scientific,Hillfire,"Hillfire - Chemex - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,1015.646535,31.66352174,50,30,32.07623408,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Firelands Scientific,Hillfire,"Hillfire - FSO - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,1387.105068,49.47425272,45,27,28.03690792,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Firelands Scientific,Hillfire,"Hillfire - GMOctane - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,627.4843427,17.81073098,50,35,35.23069005,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Firelands Scientific,Hillfire,"Hillfire - Golden Pupil - Distillate Disposable, 500mg, 1 Count",500mg,4/1/2026,316.4175307,13.85279076,32,21.76,22.84142857,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Firelands Scientific,Hillfire,"Hillfire - Hybrid Strain Blends - Distillate Disposable, 500mg, 1 Count",500mg,4/1/2026,409.7713428,17.81073098,32,22.4,23.00699187,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Firelands Scientific,Hillfire,"Hillfire - Platinum Dosi - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,570.5599843,15.83176087,50,37.14285714,36.03894658,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Firelands Scientific,Hillfire,"Hillfire - Starbux - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,524.3785441,13.85279076,50,40,37.85363925,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Holistic Industries,Strane,"Strane - Jet Ringz - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,1245.974363,33.64249185,50,,37.03573352,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Holistic Industries,Strane,"Strane - Sativa Strain Blends - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,436.1209408,11.87382065,50,,36.72962172,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Holistic Industries,Strane,"Strane - Stash - Gator Breath - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,76.89143174,1.978970109,50,,38.85426636,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Other,Generic,"Generic - Hybrid Strain Blends - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,1858.960478,59.36910326,47,,31.31191775,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Other,Generic,"Generic - Prophecy - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,474.6282072,15.83176087,45,,29.97949572,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Other,Generic,"Generic - Ruby - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,177.9855777,5.936910326,45,,29.97949572,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Other,Generic,"Generic - Water Spellin' - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,415.2996813,13.85279076,45,,29.97949572,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Other,Highlander Farms,"Highlander Farms - Big Sour Sandy - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,213.5826932,5.936910326,54,,35.97539486,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Other,Highlander Farms,"Highlander Farms - Dolly Sods Diesel - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,284.7769243,7.915880435,54,,35.97539486,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Other,Highlander Farms,"Highlander Farms - Old Time Shine - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,213.5826932,5.936910326,54,,35.97539486,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Other,Monarch,"Monarch - Cherry Ice - Distillate Disposable, 500mg, 1 Count",500mg,4/1/2026,411.1454956,17.81073098,36,,23.08414495,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Other,Monarch,"Monarch - Citrus Ice - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,75.49591059,1.978970109,60,,38.14909091,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Other,Monarch,"Monarch - Citrus Ice - Distillate Disposable, 500mg, 1 Count",500mg,4/1/2026,564.161723,27.70558152,36,,20.36274613,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Other,Monarch,"Monarch - Grape Ice - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,515.4722391,11.87382065,60,,43.41250001,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Other,Monarch,"Monarch - Grape Ice - Distillate Disposable, 500mg, 1 Count",500mg,4/1/2026,369.3128063,15.83176087,36,,23.32733606,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Other,Monarch,"Monarch - Molten Ice - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,179.4120959,3.957940218,60,,45.32966291,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Other,Monarch,"Monarch - Molten Ice - Distillate Disposable, 500mg, 1 Count",500mg,4/1/2026,186.9097688,7.915880435,36,,23.612,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Red White & Bloom,Platinum Vape,"Platinum Vape - Dosi - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,395.523506,11.87382065,50,,33.3105508,,
Greenlight Medical Marijuana Dispensary Lewisburg (Lewisburg),Vape,Vape Disposable,Distillate Disposable,,Verano,(the) Essence,"(the) Essence - BombZ - Distillate Disposable, 1000mg, 1 Count",1000mg,4/1/2026,320.1846503,7.915880435,64,,40.44839395,,
