restockMaster[state],restockMaster[productDescription],restockMaster[productName],restockMaster[location],restockMaster[vendor],restockMaster[brand],restockMaster[primaryCategory],restockMaster[subCategory],restockMaster[productGramsMapped],[SumtransactionItemsTotalBeforeTax],[Quantity],[Qty_Sold___Day],[Days_in_Stock],[Adj_Qty_Sold___Day],[SumtransactionItemsTotalCost],[GP],[SumtransactionItemsTotalDiscount],[SuminventoryQuantity],[SuminventoryCost],[Avg_Inventory_Age],[Avg_Cost],[Avg_Price],[Avg_Margin],[Par],[Par__Adj_],[Weekly_Usage],[Restock_Amt],[Restock__],[DOS],[Adj_Restock_Amt],[Adj_Restock__],[DOS__Adj_]
Florida,MUV Extract RSO 1g,MÜV CBD 30:1 RSO Syringe 1g,MUV-W Palm Beach Datura,Verano,MUV,Concentrate,Extract,1 g,99.62,11,0.18333,58,0.189655172,73.90689244,25.71310756,513.63,0,0,,6.72,9.06,0.258111901,3.84993,4,1,5.13,34.47,0,5,33.6,0
Pennsylvania,Gron Candy Gummy 0.1g,Gron Pearls 1:1:1 CBN:CBD:THC Blackberry Lemon Troches 100mg [10pk],ZEN-Pittsburgh McKnight,Gron,Gron,Edible,Candy,0.1 g,99.62,6,0.1,50,0.12,60,39.62,53.38,9,90,49,10,16.6,0.397711303,2.1,3,1,-6.2,-62,90,-6,-60,75
Florida,Tyson 2.0 Cartridge 0.5g,Tyson 2.0 Tangie Hook 0.5g,MUV-Pensacola,Verano,Tyson 2.0,Vape,Cartridge,0.5 g,99.61,3,0.05,61,0.049180328,16.90665502,82.70334498,20.39,6,33.81331004,271,5.64,33.2,0.830271509,1.05,1,0,-4.6,-25.94,120,-5,-28.2,122
Florida,Savvy Cartridge 1g,Savvy Juicy Mango 1g,MUV-Auburndale,Verano,Savvy,Vape,Cartridge,1 g,99.58,6,0.1,61,0.098360656,45.88964536,53.69035464,204.92,42,385.473021,58,7.65,16.6,0.539168052,2.1,2,1,-39.2,-299.88,420,-39,-298.35,427
Illinois,Bedford Grow Single Pack 1g,Bedford Grow Zebra Stripez Pre-Roll 1g [1pk],ZEN-Evanston,Bedford Grow,Bedford Grow,Pre-Roll,Single Pack,1 g,99.57,9,0.15,32,0.28125,54,45.57,48.93,0,0,,6,11.06,0.457667972,3.15,6,1,4.2,25.2,0,8,48,0
Florida,MUV Whole Buds 14g,MÜV Rotten Teeth 14g,MUV-Kendall,Verano,MUV,Flower,Whole Buds,14 g,99.57,1,0.01667,8,0.125,15.34064201,84.22935799,60.68,5,76.70321003,7,15.34,99.57,0.845931084,0.35007,3,0,-4.53,-69.49,299.940012,-1,-15.34,40
Florida,Savvy Multi-Pack 1g,Savvy Wedding Kush Mints Barrels 1g [2-Pack],MUV-Lake City,Verano,Savvy,Pre-Roll,Multi-Pack,1 g,99.57,17,0.28333,35,0.485714286,0,99.57,134.19,6,,34,0,5.86,1,5.94993,10,2,1.93,0,21.17671973,8,0,12.35294118
Arizona,Jeeter Single Pack Infused 1g,Jeeter Granddaddy Purp Infused Pre-Roll 1g [1pk],ZEN-Gilbert (VL),Jeeter,Jeeter,Pre-Roll,Single Pack,1 g,99.55,6,0.1,13,0.461538462,54.06,45.49,47.45,44,396.44,12,9.01,16.59,0.456956303,2.1,10,1,-41.2,-371.21,440,-31,-279.31,95.33333333
Florida,(the) Essence Cartridge 1g,(the) Essence Granddaddy Purple 1g,MUV-N Miami Bch 19th,Verano,(the) Essence,Vape,Cartridge,1 g,99.55,4,0.06667,61,0.06557377,26.51474208,73.03525792,123.45,24,212.1179367,63,6.63,24.89,0.733654022,1.40007,1,0,-22.13,-146.72,359.9820009,-22,-145.86,366
Illinois,Lookah Batteries Variable Voltage Each,Lookah Guitar Battery Variable Voltage Pink,ZEN-CHI West Loop,High Mountain Imports,Lookah,Accessories,Batteries,,99.54,4,0.06667,61,0.06557377,64.28,35.26,30.46,3,46.83,82,16.07,24.89,0.354229455,1.40007,1,0,-1.13,-18.16,44.99775011,-1,-16.07,45.75
Florida,Savvy Flower 14g,Savvy Lemon Cake 14g,MUV-St. Petersburg,Verano,Savvy,Flower,Flower,14 g,99.53,2,0.03333,3,0.666666667,0,99.53,60.97,0,,,0,49.77,1,0.69993,14,0,0.93,0,0,19,0,0
Connecticut,Savvy Single Pack 1g,Savvy Magenta Dream Pre-Roll 1g [1pk],ZEN-Ashford,Verano,Savvy,Pre-Roll,Single Pack,1 g,99.52,22,0.36667,39,0.564102564,176,-76.48,210.58,0,0,,8,4.52,-0.768488746,7.70007,12,3,10.27,82.16,0,16,128,0
Florida,MUV Single Pack 1g,MÜV GG #4 1g [1-Pack],MUV-Sarasota Main,Verano,MUV,Pre-Roll,Single Pack,1 g,99.52,18,0.3,61,0.295081967,15.5067889,84.0132111,138.98,22,24.36781113,88,0.86,5.53,0.844184195,6.3,6,2,-13.6,-11.7,73.33333333,-14,-12.04,74.55555556
Florida,MUV Oil Based Inhaler 0.2g,MÜV Metered Dose Inhaler 1:1 CBD:THC 200mg,MUV-North Port,Verano,MUV,Tincture,Oil Based,0.2 g,99.5,4,0.06667,61,0.06557377,12.03029468,87.46970532,101.5,21,84.21206273,321,3.01,24.88,0.879092516,1.40007,1,0,-19.13,-57.58,314.9842508,-19,-57.19,320.25
Virginia,Lookah Vaporizers Each,*Lookah - Dragon Egg E-Rig - Black,ZEN-Hampton,High Mountain Imports,Lookah,Accessories,Vaporizers,,99.5,1,0.01667,8,0.125,49,50.5,0,,,,49,99.5,0.507537688,0.35007,3,0,0.47,23.03,,4,196,
Arizona,Drip Single Pack 0.5g,Drip Gelonade Pre-Roll .5g [1pk],ZEN-Mesa,TruMed,Drip,Pre-Roll,Single Pack,0.5 g,99.5,16,0.26667,13,1.230769231,57.6,41.9,36.5,16,57.6,12,3.6,6.22,0.421105528,5.60007,26,2,-8.53,-30.71,59.99925001,18,64.8,13
Pennsylvania,gLeaf Ground 14g,gLeaf Gastro Pop 14g Ground,ZEN-Monroeville,The Cannabist,gLeaf,Flower,Ground,14 g,99.49,2,0.03333,19,0.105263158,10,89.49,41.51,0,0,,5,49.75,0.899487386,0.69993,2,0,0.93,4.65,0,3,15,0
Florida,MUV Candy 0.1g,MÜV Cinnamon Meltaways 100mg [20-Pack],MUV-N Miami-Biscayne,Verano,MUV,Edible,Candy,0.1 g,99.48,13,0.21667,61,0.213114754,8.640673233,90.83932677,170.28,20,17.28134647,49,0.66,7.65,0.913141604,4.55007,4,2,-13.93,-9.19,92.30627221,-14,-9.24,93.84615385
Florida,Verano Single Pack 0.7g,Verano Facetz 0.7g [1-Pack],MUV-New Tampa,Verano,Verano,Pre-Roll,Single Pack,0.7 g,99.48,19,0.31667,53,0.358490566,0,99.48,95.27,5,,52,0,5.24,1,6.65007,8,2,3.87,0,15.78930748,5,0,13.94736842
Florida,Sweet Supply Single Pack 0.7g,Sweet Supply Fruit Pops 0.7g [1-Pack],MUV-New Tampa,Verano,Sweet Supply,Pre-Roll,Single Pack,0.7 g,99.48,35,0.58333,61,0.573770492,15.24799851,84.23200149,189.27,17,12.96079873,115,0.44,2.84,0.846722974,12.24993,12,4,-0.67,-0.29,29.14302367,-1,-0.44,29.62857143
Arizona,Swift Lifts Multi-Pack 2.5g,Swift Lifts Apples & Bananas Pre-Roll 2.5g [5pk],ZEN-Chandler,Verano,Swift Lifts,Pre-Roll,Multi-Pack,2.5 g,99.47,3,0.05,4,0.75,51,48.47,3.28,0,0,,17,33.16,0.487282598,1.05,16,0,1.4,23.8,0,21,357,0
Florida,Savvy Flower 7g,Savvy Facetz 7g,MUV-Apopka,Verano,Savvy,Flower,Flower,7 g,99.47,3,0.05,6,0.5,22.86948806,76.60051194,36.28,0,0,,7.62,33.16,0.770086578,1.05,11,0,1.4,10.67,0,14,106.68,0
Florida,MUV Live Extract Sugar 1g,MÜV Live Resin B-52 Bomber Sugar 1g,MUV-Fort Pierce,Verano,MUV,Concentrate,Live Extract,1 g,99.46,3,0.05,61,0.049180328,27.03284706,72.42715294,82.79,19,171.2080314,81,9.01,33.15,0.72820383,1.05,1,0,-17.6,-158.58,380,-18,-162.18,386.3333333
Arizona,Connected Small Buds 14g,Connected Silver Spoon 14g Smalls,ZEN-Phoenix (Cave Creek),Alien Labs,Connected,Flower,Small Buds,14 g,99.46,1,0.01667,11,0.090909091,55,44.46,11.04,15,825,10,55,99.46,0.447013875,0.35007,2,0,-14.53,-799.15,899.820036,-12,-660,165
Florida,MUV Shake 3.5g,MÜV Mint Shake 3.5g,MUV-Cape Coral,Verano,MUV,Flower,Whole Buds,3.5 g,99.46,3,0.05,61,0.049180328,11.60460145,87.85539855,51.29,0,0,,3.87,33.15,0.883323935,1.05,1,0,1.4,5.42,0,1,3.87,0
Florida,(the) Essence Extract Badder 1g,(the) Essence Nectar Tropical Teeth #8 Badder 1g,MUV-Venice,Verano,(the) Essence,Concentrate,Extract,1 g,99.45,4,0.06667,61,0.06557377,31.41880523,68.03119477,123.55,1,10.47293508,151,7.85,24.86,0.684074357,1.40007,1,0,0.87,6.83,14.99925004,1,7.85,15.25
Ohio,Grassroots Small Buds 14.15g,Curaleaf | Grassroots | Smalls | Novarine (S) (24%) | 14.15g,ZEN-Cincinnati,Curaleaf,Grassroots,Flower,Small Buds,14.15 g,99.45,1,0.01667,10,0.1,40,59.45,11.05,69,2760,12,40,99.45,0.597787833,0.35007,2,0,-68.53,-2741.2,4139.172166,-66,-2640,690
Ohio,Grassroots Whole Buds 14.15g,Curaleaf | Grassroots | Flower | Novarine  (S) (25%) | 14.15g,ZEN-Cincinnati,Curaleaf,Grassroots,Flower,Whole Buds,14.15 g,99.45,1,0.01667,10,0.1,44,55.45,11.05,19,836,12,44,99.45,0.557566616,0.35007,2,0,-18.53,-815.32,1139.772046,-16,-704,190
Arizona,Day Savers Rolling Papers/Cones Each,Daysavers King Size Ceramic Filter Cones [5pk],ZEN-Gilbert (VL),Day Savers,Day Savers,Accessories,Rolling Papers/Cones,,99.44,20,0.33333,30,0.666666667,59.8,39.64,30.56,0,0,,2.99,4.97,0.398632341,6.99993,14,2,9.33,27.9,0,19,56.81,0
Florida,MUV Multi-Pack 3.5g,MÜV Modified Macberry Moonshine 3.5g [5-Pack],MUV-Miramar Beach,Verano,MUV,Pre-Roll,Multi-Pack,3.5 g,99.44,7,0.11667,20,0.35,0,99.44,150.81,41,,19,0,14.21,1,2.45007,7,1,-37.73,0,351.4185309,-31,0,117.1428571
Arizona,Green Dot Labs Single Pack 1g,Green Dot Labs Dali Pre-Roll 1g [1pk],ZEN-Prescott,Green Dot Labs,Green Dot Labs,Pre-Roll,Single Pack,1 g,99.43,9,0.15,8,1.125,63,36.43,31.07,15,105,7,7,11.05,0.366388414,3.15,24,1,-10.8,-75.6,100,17,119,13.33333333
Nevada,Presidential Single Pack Infused Blunt 1.5g,Presidential Peach Mango Infused Blunt 1.5g [1pk],ZEN-Las Vegas (Flamingo),Presidential,Presidential,Pre-Roll,Single Pack,1.5 g,99.43,5,0.08333,13,0.384615385,62.5,36.93,48.07,5,62.5,12,12.5,19.89,0.371417077,1.74993,8,1,-2.67,-33.38,60.0024001,6,75,13
Virginia,Avexia Pills 0.1g,V - Avexia Tablets 40pk - Harmony 1:1 CBD:THC,ZEN-Suffolk,Verano,Avexia,Edible,Pills,0.1 g,99.41,3,0.05,60,0.05,60,39.41,22.09,10,200,76,20,33.14,0.39643899,1.05,1,0,-8.6,-172,200,-9,-180,200
New Jersey,Airo Batteries Each,Airo Pro Specialty Battery Auto-Draw Emerald,ZEN-Mount Holly,Airo,Airo,Accessories,Batteries,,99.41,6,0.1,61,0.098360656,60,39.41,83.59,34,40.3,89,10,16.57,0.39643899,2.1,2,1,-31.2,-312,340,-31,-310,345.6666667
Illinois,Swift Lifts Single Pack Infused 1g,Swift Lifts Long Lifts Infused & Kief Coated Gelato Infused Pre-Roll 1g [1pk],ZEN-CHI Pilsen,Verano,Swift Lifts,Pre-Roll,Single Pack,1 g,99.4,7,0.11667,5,1.4,84,15.4,72.1,17,204,4,12,14.2,0.154929577,2.45007,29,1,-13.73,-164.76,145.7101226,22,264,12.14285714
Ohio,Certified Cultivators Cartridge 1g,Certified Cultivators | Cartridge | Georgia Rings (S) | 1g,ZEN-Bowling Green,Certified Cultivators,Certified Cultivators,Vape,Cartridge,1 g,99.4,4,0.06667,3,1.333333333,59.5,39.9,42.6,18,267.75,,14.88,24.85,0.401408451,1.40007,28,0,-16.13,-240.01,269.9865007,19,282.72,13.5
Ohio,Certified Cultivators Cartridge 1g,Certified Cultivators | Cartridge | Northern Lights (I) | 1g,ZEN-Cincinnati,Certified Cultivators,Certified Cultivators,Vape,Cartridge,1 g,99.4,3,0.05,12,0.25,47.25,52.15,7.1,,,,15.75,33.13,0.524647887,1.05,5,0,1.4,22.05,,7,110.25,
Ohio,Seed & Strain Cartridge 1g,Columbia Care | Seed & Strain | Cartridge | King Louis XIII (H) | 1g,ZEN-Antwerp,The Cannabist,Seed & Strain,Vape,Cartridge,1 g,99.4,4,0.06667,1,4,56,43.4,42.6,,,,14,24.85,0.436619718,1.40007,84,0,1.87,26.18,,112,1568,
Ohio,Select Cartridge 1g,Curaleaf | Select | Cartridge | Rainbow Belts (H) | 1g,ZEN-Canton,Curaleaf,Select,Vape,Cartridge,1 g,99.4,4,0.06667,4,1,56,43.4,42.6,,,,14,24.85,0.436619718,1.40007,21,0,1.87,26.18,,28,392,
Ohio,The Bank Whole Buds 2.83g,Jushi | The Bank | Flower | Black Amber (I) (24%) | 2.83g,ZEN-Canton,Jushi,The Bank,Flower,Whole Buds,2.83 g,99.4,4,0.06667,21,0.19047619,52.52,46.88,42.6,,,,13.13,24.85,0.471629779,1.40007,4,0,1.87,24.55,,5,65.65,
Ohio,The Bank Whole Buds 2.83g,Jushi | The Bank | Laffing Gas (H) (23%) | 2.83g,ZEN-Cincinnati,Jushi,The Bank,Flower,Whole Buds,2.83 g,99.4,3,0.05,19,0.157894737,44.64,54.76,7.1,,,,14.88,33.13,0.550905433,1.05,3,0,1.4,20.83,,4,59.52,
Ohio,Verano Reserve Cartridge 0.5g,Verano | Reserve | Cartridge Live Resin | App Mac (H) | .5g,ZEN-Bowling Green,Verano,Verano Reserve,Vape,Cartridge,0.5 g,99.4,4,0.06667,9,0.444444444,70,29.4,42.6,,,,17.5,24.85,0.295774648,1.40007,9,0,1.87,32.73,,12,210,
Ohio,Verano Reserve Cartridge 0.5g,Verano | Reserve | Cartridge Live Resin | B52 Bomber (S) | .5g,ZEN-Newark,Verano,Verano Reserve,Vape,Cartridge,0.5 g,99.4,4,0.06667,10,0.4,70,29.4,42.6,,,,17.5,24.85,0.295774648,1.40007,8,0,1.87,32.73,,11,192.5,
Florida,Savvy Multi-Pack 1g,Savvy Wedding Kush Mints Barrels 1g [2-Pack],MUV-Winter Springs,Verano,Savvy,Pre-Roll,Multi-Pack,1 g,99.38,12,0.2,50,0.24,0,99.38,65.62,0,,,0,8.28,1,4.2,5,1,5.6,0,0,7,0,0
Illinois,Midweek Friday Ground 14g,Midweek Friday Strawberry Twiz 14g Ground,ZEN-Naperville,NuEra,Midweek Friday,Flower,Ground,14 g,99.38,2,0.03333,36,0.055555556,60,39.38,61.62,0,0,,30,49.69,0.396256792,0.69993,1,0,0.93,27.9,0,2,60,0
Arizona,MUV Moisturizer Gel 0.2g,MÜV Sports 1:1 CBD:THC Gel 200mg Transdermal,ZEN-Chandler,Verano,MUV,Topical,Moisturizer,0.2 g,99.37,8,0.13333,14,0.571428571,140,-40.63,184.63,0,0,,17.5,12.42,-0.408875918,2.79993,12,1,3.73,65.28,0,16,280,0
Pennsylvania,GPen Devices Vaporizer for Dry Herb Each,GPEN Dash+ Vaporizer for Dry Herb Black,ZEN-New Kensington,GPen,GPen,Accessories,Devices,,99.37,1,0.01667,61,0.016393443,60,39.37,51.08,2,120,111,60,99.37,0.396196035,0.35007,0,0,-1.53,-91.8,119.9760048,-2,-120,122
Florida,MUV Single Pack 0.7g,MÜV Super Lemon G 0.7g [1-Pack],MUV-W Palm Beach OKE,Verano,MUV,Pre-Roll,Single Pack,0.7 g,99.35,25,0.41667,33,0.757575758,0,99.35,106.9,23,,32,0,3.97,1,8.75007,16,3,-11.33,0,55.1995584,-2,0,30.36
Florida,Sweet Supply Cured Extract Shatter 1g,Sweet Supply Mint Diesel Shatter 1g,MUV-Apopka,Verano,Sweet Supply,Concentrate,Extract,1 g,99.34,5,0.08333,33,0.151515152,36.09390048,63.24609952,104.41,0,0,,7.22,19.87,0.636662971,1.74993,3,1,2.33,16.82,0,4,28.88,0
Florida,Sweet Supply Extract Crumble 1g,Sweet Supply Pootie Tang x I95 Crumble 1g,MUV-Orlando,Verano,Sweet Supply,Concentrate,Extract,1 g,99.32,6,0.1,18,0.333333333,90.13547737,9.184522626,145.18,0,0,,15.02,16.55,0.09247405,2.1,7,1,2.8,42.06,0,9,135.18,0
Illinois,High Supply Small Buds 28g,High Supply Mango Mintality 28g Smalls,ZEN-Lombard,Cresco,High Supply,Flower,Small Buds,28 g,99.32,1,0.01667,61,0.016393443,75,24.32,101.18,6,450,75,75,99.32,0.244865083,0.35007,0,0,-5.53,-414.75,359.9280144,-6,-450,366
Florida,Edie Parker Batteries Each,Edie Parker Mini-Wand Battery Green,MUV-N Smyrna Bch,Verano,Edie Parker,Accessories,Batteries,,99.3,7,0.11667,61,0.114754098,47.25,52.05,26.7,8,54,133,6.75,14.19,0.524169184,2.45007,2,1,-4.73,-31.93,68.56946944,-5,-33.75,69.71428571
Illinois,Vibations Drinks Drink Mix 0.1g,Vibations Pomegranate Blueberry Acai Drink Mix 100mg [10pk] Beverag,ZEN-CHI West Loop,MariMed,Vibations,Edible,Drinks,0.1 g,99.3,8,0.13333,21,0.380952381,56,43.3,64.7,0,0,,7,12.41,0.436052367,2.79993,8,1,3.73,26.11,0,11,77,0
Massachusetts,Dialed In Candy Gummy 0.1g,Dialed In Gummies | Rosin Gummies Lux Cherry [10pk] (I) | 100mg,ZEN-Plymouth,Bask,Dialed In,Edible,Candy,0.1 g,99.29,6,0.1,54,0.111111111,56.59194,42.69806,47.71,16,165.6,,9.43,16.55,0.43003384,2.1,2,1,-13.2,-124.48,160,-13,-122.59,144
Michigan,Wana Candy Gummy 0.1g,Wana Yuzu 2:1 CBD:THC Gummy 100mg [10pk] Candy,ZEN-Buchanan,Wana,Wana,Edible,Candy,0.1 g,99.29,10,0.16667,53,0.188679245,77.5,21.79,60.71,26,201.25,43,7.75,9.93,0.219458153,3.50007,4,1,-21.33,-165.31,155.9968801,-21,-162.75,137.8
Florida,MUV Cartridge 0.5g,MÜV Plus Minty Blizzard 0.5g,MUV-Satellite Beach,Verano,MUV,Vape,Cartridge,0.5 g,99.27,5,0.08333,36,0.138888889,14.50959172,84.76040828,104.48,0,0,,2.9,19.85,0.853837094,1.74993,3,1,2.33,6.76,0,4,11.6,0
Florida,Savvy Rolling Papers/Cones Each,Savvy King French White Papers - Booklet 32 Pack,MUV-Bradenton-HG,Verano,Savvy,Accessories,Rolling Papers/Cones,,99.27,37,0.61667,61,0.606557377,19.2,80.07,11.73,47,28.2,141.5,0.52,2.68,0.806588093,12.95007,13,4,-29.73,-15.46,76.21580424,-30,-15.6,77.48648649
Illinois,In House Cured Extract Kief 1g,In House Sativa Kief 1g Bulk,ZEN-Aurora,MariMed,In House,Concentrate,Cured Extract,1 g,99.27,3,0.05,60,0.05,31.5,67.77,37.23,7,73.5,62,10.5,33.09,0.68268359,1.05,1,0,-5.6,-58.8,140,-6,-63,140
Pennsylvania,Savvy Extract THCa Isolate 0.5g,Savvy Rainbow Sherbert #11 THCA Sand  0.5g Sand,ZEN-Washington,Verano,Savvy,Concentrate,Extract,0.5 g,99.27,5,0.08333,17,0.294117647,87.5,11.77,78.23,0,0,,17.5,19.85,0.118565528,1.74993,6,1,2.33,40.78,0,8,140,0
Pennsylvania,Double Bear Cartridge 1g,Double Bear Grapefruit Durban 1g Cartridge,ZEN-Cranberry Township,Terrapin,Double Bear,Vape,Cartridge,1 g,99.26,3,0.05,6,0.5,51,48.26,52.24,0,0,,17,33.09,0.486197864,1.05,11,0,1.4,23.8,0,14,238,0
Florida,MUV Live Extract Resin 1g,MÜV Live Resin GMO S1 Dablicator 1g,MUV-JAX DH,Verano,MUV,Concentrate,Live Extract,1 g,99.26,3,0.05,61,0.049180328,29.01918344,70.24081656,97.99,11,106.4036726,202,9.67,33.09,0.707644737,1.05,1,0,-9.6,-92.83,220,-10,-96.7,223.6666667
Pennsylvania,High Supply Small Buds 28g,Supply™ Director's Cut 28g Smalls,ZEN-Clifton Heights,Cresco,High Supply,Flower,Small Buds,28 g,99.25,1,0.01667,47,0.021276596,72,27.25,81.25,7,504,46,72,99.25,0.274559194,0.35007,0,0,-6.53,-470.16,419.9160168,-6,-432,329
Pennsylvania,Dr. Solomon's Moisturizer Lotion 0.2g,Dr. Solomon's Rescue Lotion 200mg,ZEN-Wynnewood,GTI,Dr. Solomon's,Topical,Moisturizer,0.2 g,99.24,4,0.06667,29,0.137931034,58,41.24,42.76,12,168,26,14.5,24.81,0.415558243,1.40007,3,0,-10.13,-146.89,179.9910004,-8,-116,87
Florida,MUV Extract 1g,MÜV Plus Purple Lemon Punch  CDT Dablicator 1g,MUV-Sebastian,Verano,MUV,Concentrate,Extract,1 g,99.23,3,0.05,12,0.25,0,99.23,83.02,21,,11,0,33.08,1,1.05,5,0,-19.6,0,420,-14,0,84
Ohio,Certified Cultivators All In One 1g,Certified Cultivators | Disposable | Flex | Bacio G (H) | 1g,ZEN-Cincinnati,Certified Cultivators,Certified Cultivators,Vape,All In One,1 g,99.23,3,0.05,43,0.069767442,54,45.23,22.27,,,,18,33.08,0.455809735,1.05,1,0,1.4,25.2,,2,36,
Florida,MUV Sublingual Dropper 0.6g,MÜV G-Wagon RSO Tincture 600mg (30mL),MUV-North Port,Verano,MUV,Tincture,Sublingual,0.6 g,99.22,2,0.03333,31,0.064516129,10.95039548,88.26960452,32.28,0,0,,5.48,49.61,0.8896352,0.69993,1,0,0.93,5.1,0,2,10.96,0
Florida,(the) Essence Whole Buds 7g,(the) Essence Glaciers 7g,MUV-Naranja,Verano,(the) Essence,Flower,Whole Buds,7 g,99.2,2,0.03333,15,0.133333333,0,99.2,81.3,10,,14,0,49.6,1,0.69993,3,0,-9.07,0,300.030003,-6,0,75
New Jersey,Swift Lifts Single Pack Infused 1g,Swift Lifts Long Lifts Infused & Coated Cereal Milk Infused Pre-Roll 1g [1pk],ZEN-Elizabeth,Verano,Swift Lifts,Pre-Roll,Single Pack,1 g,99.2,6,0.1,5,1.2,58.98,40.22,47.8,18,176.94,4,9.83,16.53,0.405443548,2.1,25,1,-15.2,-149.42,180,16,157.28,15
Massachusetts,Jeeter All In One 1g,Jeeter | All-In-One Liquid Diamond Cartridge | Baja Breeze (H) | 1g,ZEN-Plymouth,Jeeter,Jeeter,Vape,All In One,1 g,99.2,14,0.23333,51,0.274509804,42,57.2,537.8,16,48,52,3,7.09,0.576612903,4.89993,6,2,-9.47,-28.41,68.57240818,-8,-24,58.28571429
Pennsylvania,The Woods Whole Buds 3.5g,The Woods Reserve Lunar Roar 3.5g Flower,ZEN-Sellersville,Terrapin,The Woods,Flower,Whole Buds,3.5 g,99.19,6,0.1,5,1.2,81.6,17.59,119.81,0,0,,13.6,16.53,0.177336425,2.1,25,1,2.8,38.08,0,34,462.4,0
Connecticut,GPen Batteries Variable Voltage Each,GPEN Hydeout Variable Voltage Each,ZEN-Waterbury,GPen,GPen,Accessories,Batteries,,99.18,4,0.06667,61,0.06557377,60,39.18,22.22,12,180,90,15,24.8,0.395039322,1.40007,1,0,-10.13,-151.95,179.9910004,-10,-150,183
Florida,MUV Oil Based Dropper 0.6g,MÜV Pink Certz RSO Tincture 600mg (30mL),MUV-Orlando (Vineland),Verano,MUV,Tincture,Sublingual,0.6 g,99.18,3,0.05,45,0.066666667,16.24464737,82.93535263,98.07,0,0,,5.41,33.06,0.836210452,1.05,1,0,1.4,7.57,0,2,10.82,0
Florida,Savvy Multi-Pack 5g,Savvy Trop Teeth #8 Barrels 5g [10-Pack],MUV-Tampa Himes,Verano,Savvy,Pre-Roll,Multi-Pack,5 g,99.17,6,0.1,32,0.1875,27.03955523,72.13044477,205.33,26,140.6056872,31,4.51,16.53,0.727341381,2.1,4,1,-23.2,-104.63,260,-21,-94.71,138.6666667
Florida,Verano Single Pack 0.7g,Verano E85 0.7g [1-Pack],MUV-Zephyrhills,Verano,Verano,Pre-Roll,Single Pack,0.7 g,99.16,17,0.28333,7,2.428571429,11.37795697,87.78204303,75.09,0,0,,0.67,5.83,0.885256586,5.94993,51,2,7.93,5.31,0,68,45.56,0
Michigan,Midnight Roots Chocolates 0.2g,Midnight Roots RSO Cherry Dark Chocolate 200mg [10pk] Candy,ZEN-Buchanan,Highway Horticulture,Midnight Roots,Edible,Chocolates,0.2 g,99.16,8,0.13333,32,0.25,64.48,34.68,32.84,17,137.02,31,8.06,12.4,0.349737797,2.79993,5,1,-13.27,-106.96,127.5031876,-10,-80.6,68
Florida,MUV Cartridge 0.5g,MÜV Plus Pai Gow Punch 0.5g,MUV-New Tampa,Verano,MUV,Vape,Cartridge,0.5 g,99.14,6,0.1,20,0.3,24.1512825,74.9887175,145.36,0,0,,4.03,16.52,0.756392147,2.1,6,1,2.8,11.28,0,8,32.24,0
Arizona,Dead Head Rolling Co. Rolling Papers/Cones Each,Dead Head Rolling Co 1-1/4 White Papers [50pk],ZEN-Chandler,Hudson Distribution,Dead Head Rolling Co.,Accessories,Rolling Papers/Cones,,99.13,37,0.61667,29,1.275862069,31.08,68.05,30.37,63,52.92,753,0.84,2.68,0.686472309,12.95007,27,4,-45.73,-38.41,102.1616099,-27,-22.68,49.37837838
Florida,(the) Essence Whole Buds 3.5g,(the) Essence Ghost Vapor OG 3.5g,MUV-Tampa W Kennedy,Verano,(the) Essence,Flower,Whole Buds,3.5 g,99.13,6,0.1,61,0.098360656,21.20062892,77.92937108,202.37,75,318.0094337,189,3.53,16.52,0.786133069,2.1,2,1,-72.2,-254.87,750,-72,-254.16,762.5
Nevada,Clout King Single Pack 1g,Clout King Terdz Pre-Roll 1g [1pk],ZEN-Apache,Vlasic,Clout King,Pre-Roll,Single Pack,1 g,99.13,14,0.23333,26,0.538461538,70,29.13,72.37,0,0,,5,7.08,0.293856552,4.89993,11,2,6.53,32.65,0,15,75,0
Pennsylvania,Prime Wellness Cured Extract Badder 1g,Prime Wellness Guelah Papaya #9 Badder 1g Cured Resin,ZEN-Pittsburgh McKnight,Acreage,Prime Wellness,Concentrate,Cured Extract,1 g,99.13,5,0.08333,32,0.15625,60,39.13,53.37,0,0,,12,19.83,0.394734187,1.74993,3,1,2.33,27.96,0,4,48,0
New Jersey,High Mountain Imports Glass Pipes Water Pipe Each,HMI 7 inch Large Bubbler Glass Water Pipe EACH,ZEN-Neptune,High Mountain Imports,High Mountain Imports,Accessories,Glass Pipes,,99.11,10,0.16667,35,0.285714286,75,24.11,75.89,0,0,,7.5,9.91,0.243265059,3.50007,6,1,4.67,35.03,0,8,60,0
Florida,Savvy All In One 2g,Savvy HYPHEN Watermelon Z AIO 2g,MUV-W Palm Beach Datura,Verano,Savvy,Vape,All In One,2 g,99.09,2,0.03333,33,0.060606061,0,99.09,100.41,22,,32,0,49.55,1,0.69993,1,0,-21.07,0,660.0660066,-20,0,363
Illinois,Alchemy Cured Extract Resin 1g,Alchemy RS11 Resin 1g Cured Resin,ZEN-Saint Charles,NuEra,Alchemy,Concentrate,Cured Extract,1 g,99.09,4,0.06667,11,0.363636364,50.4,48.69,46.91,0,0,,12.6,24.77,0.49137148,1.40007,8,0,1.87,23.56,0,10,126,0
